clip	duration[ms]
common_voice_fa_41602893.mp3	2808
common_voice_fa_41507815.mp3	5868
common_voice_fa_41761139.mp3	2988
common_voice_fa_41505727.mp3	2304
common_voice_fa_41550907.mp3	4788
common_voice_fa_41510727.mp3	1764
common_voice_fa_41820329.mp3	3348
common_voice_fa_41508030.mp3	3204
common_voice_fa_41512355.mp3	4968
common_voice_fa_41605514.mp3	2340
common_voice_fa_41612680.mp3	2088
common_voice_fa_41507717.mp3	5220
common_voice_fa_41434248.mp3	5580
common_voice_fa_41507889.mp3	2412
common_voice_fa_41624231.mp3	4644
common_voice_fa_41614965.mp3	3456
common_voice_fa_41516977.mp3	5328
common_voice_fa_41704301.mp3	4248
common_voice_fa_41504658.mp3	2736
common_voice_fa_41645639.mp3	2052
common_voice_fa_41508014.mp3	3384
common_voice_fa_41633040.mp3	4464
common_voice_fa_41704312.mp3	3852
common_voice_fa_41649374.mp3	3096
common_voice_fa_41507567.mp3	2484
common_voice_fa_41504506.mp3	4392
common_voice_fa_41602515.mp3	2376
common_voice_fa_41480329.mp3	2952
common_voice_fa_41704130.mp3	2880
common_voice_fa_41504503.mp3	3888
common_voice_fa_41504938.mp3	3384
common_voice_fa_41615155.mp3	3240
common_voice_fa_41504512.mp3	1908
common_voice_fa_41680369.mp3	2340
common_voice_fa_41551087.mp3	3960
common_voice_fa_41704116.mp3	3060
common_voice_fa_41602519.mp3	2016
common_voice_fa_41505970.mp3	2304
common_voice_fa_41699783.mp3	3096
common_voice_fa_41589114.mp3	2196
common_voice_fa_41504798.mp3	2916
common_voice_fa_41511312.mp3	2088
common_voice_fa_41505177.mp3	2628
common_voice_fa_41602852.mp3	2880
common_voice_fa_41475685.mp3	2304
common_voice_fa_41665597.mp3	3960
common_voice_fa_41605509.mp3	5976
common_voice_fa_41505519.mp3	2052
common_voice_fa_41820357.mp3	2196
common_voice_fa_41505310.mp3	4032
common_voice_fa_41826267.mp3	2520
common_voice_fa_41679820.mp3	3240
common_voice_fa_41551034.mp3	2664
common_voice_fa_41506032.mp3	2916
common_voice_fa_41673389.mp3	2268
common_voice_fa_41603898.mp3	2088
common_voice_fa_41624104.mp3	3600
common_voice_fa_41480231.mp3	4572
common_voice_fa_41643271.mp3	4752
common_voice_fa_41680370.mp3	3888
common_voice_fa_41505312.mp3	2880
common_voice_fa_41589050.mp3	5220
common_voice_fa_41615161.mp3	3420
common_voice_fa_41622256.mp3	3348
common_voice_fa_41680118.mp3	3996
common_voice_fa_41680373.mp3	4248
common_voice_fa_41551213.mp3	2628
common_voice_fa_41736224.mp3	2916
common_voice_fa_41507216.mp3	4752
common_voice_fa_41612374.mp3	3600
common_voice_fa_41504546.mp3	2952
common_voice_fa_41505171.mp3	3492
common_voice_fa_41505210.mp3	2844
common_voice_fa_41507898.mp3	2628
common_voice_fa_41505299.mp3	4644
common_voice_fa_41505505.mp3	3528
common_voice_fa_41636367.mp3	2196
common_voice_fa_41504468.mp3	1620
common_voice_fa_41508358.mp3	2880
common_voice_fa_41691381.mp3	3456
common_voice_fa_41504594.mp3	3996
common_voice_fa_41508052.mp3	6588
common_voice_fa_41504630.mp3	2484
common_voice_fa_41603369.mp3	2736
common_voice_fa_41510809.mp3	2952
common_voice_fa_41505489.mp3	2124
common_voice_fa_41624165.mp3	2736
common_voice_fa_41636345.mp3	6552
common_voice_fa_41505662.mp3	2808
common_voice_fa_41589088.mp3	4788
common_voice_fa_41624153.mp3	4284
common_voice_fa_41350929.mp3	3240
common_voice_fa_41624177.mp3	5292
common_voice_fa_41505880.mp3	2304
common_voice_fa_41820318.mp3	3240
common_voice_fa_41681460.mp3	4464
common_voice_fa_41505203.mp3	1980
common_voice_fa_41589086.mp3	3096
common_voice_fa_41507863.mp3	6552
common_voice_fa_41551065.mp3	3276
common_voice_fa_41504720.mp3	3780
common_voice_fa_41602843.mp3	2916
common_voice_fa_41624230.mp3	2772
common_voice_fa_41506006.mp3	2556
common_voice_fa_41507437.mp3	4284
common_voice_fa_41479541.mp3	3312
common_voice_fa_41551079.mp3	3600
common_voice_fa_41614981.mp3	6156
common_voice_fa_41511757.mp3	5400
common_voice_fa_41504794.mp3	2844
common_voice_fa_41648774.mp3	5076
common_voice_fa_41599667.mp3	1872
common_voice_fa_41507916.mp3	4284
common_voice_fa_41507940.mp3	3852
common_voice_fa_41549499.mp3	4140
common_voice_fa_41658715.mp3	4212
common_voice_fa_41480284.mp3	2664
common_voice_fa_41504583.mp3	2772
common_voice_fa_41480243.mp3	3564
common_voice_fa_41505946.mp3	2808
common_voice_fa_41615125.mp3	2520
common_voice_fa_41512744.mp3	3708
common_voice_fa_41716348.mp3	2304
common_voice_fa_41519049.mp3	3960
common_voice_fa_41681421.mp3	3744
common_voice_fa_41551168.mp3	4572
common_voice_fa_41551228.mp3	2556
common_voice_fa_41601516.mp3	5580
common_voice_fa_41699335.mp3	3564
common_voice_fa_41612355.mp3	2628
common_voice_fa_41550990.mp3	2952
common_voice_fa_41599537.mp3	3348
common_voice_fa_41690089.mp3	2988
common_voice_fa_41820340.mp3	2736
common_voice_fa_41512733.mp3	4608
common_voice_fa_41505862.mp3	1944
common_voice_fa_41511783.mp3	2484
common_voice_fa_41505416.mp3	2088
common_voice_fa_41504578.mp3	2304
common_voice_fa_41504605.mp3	3780
common_voice_fa_41504574.mp3	1476
common_voice_fa_41624232.mp3	3744
common_voice_fa_41876310.mp3	2088
common_voice_fa_41704299.mp3	3600
common_voice_fa_41624234.mp3	3600
common_voice_fa_41832957.mp3	4104
common_voice_fa_41507028.mp3	6048
common_voice_fa_41820238.mp3	1728
common_voice_fa_41505239.mp3	3780
common_voice_fa_41587704.mp3	3780
common_voice_fa_41635880.mp3	3744
common_voice_fa_41504509.mp3	2160
common_voice_fa_41588766.mp3	4248
common_voice_fa_41602841.mp3	3816
common_voice_fa_41420488.mp3	3024
common_voice_fa_41716442.mp3	2376
common_voice_fa_41517004.mp3	2844
common_voice_fa_41876306.mp3	2124
common_voice_fa_41505499.mp3	2484
common_voice_fa_41704279.mp3	2880
common_voice_fa_41624238.mp3	4284
common_voice_fa_41627534.mp3	3780
common_voice_fa_41505530.mp3	3960
common_voice_fa_41602479.mp3	5256
common_voice_fa_41612505.mp3	2340
common_voice_fa_41691398.mp3	3528
common_voice_fa_41507811.mp3	2376
common_voice_fa_41504790.mp3	3132
common_voice_fa_41512353.mp3	2592
common_voice_fa_41659188.mp3	3744
common_voice_fa_41700181.mp3	4428
common_voice_fa_41603415.mp3	1836
common_voice_fa_41805922.mp3	2196
common_voice_fa_41643249.mp3	1980
common_voice_fa_41633485.mp3	3708
common_voice_fa_41507435.mp3	3528
common_voice_fa_41648778.mp3	3420
common_voice_fa_41620617.mp3	2376
common_voice_fa_41507720.mp3	3996
common_voice_fa_41507930.mp3	2808
common_voice_fa_41648777.mp3	6300
common_voice_fa_41603423.mp3	2340
common_voice_fa_41512325.mp3	3528
common_voice_fa_41551229.mp3	5004
common_voice_fa_41508549.mp3	5148
common_voice_fa_41595949.mp3	1908
common_voice_fa_41673380.mp3	3096
common_voice_fa_41635881.mp3	2448
common_voice_fa_41673382.mp3	4176
common_voice_fa_41614886.mp3	4536
common_voice_fa_41599531.mp3	1656
common_voice_fa_41505262.mp3	1800
common_voice_fa_41505186.mp3	3276
common_voice_fa_41506065.mp3	3348
common_voice_fa_41795300.mp3	2160
common_voice_fa_41505045.mp3	2448
common_voice_fa_41283275.mp3	3420
common_voice_fa_41820396.mp3	2448
common_voice_fa_41665611.mp3	5832
common_voice_fa_41505561.mp3	3420
common_voice_fa_41527987.mp3	3888
common_voice_fa_41612413.mp3	4500
common_voice_fa_41505232.mp3	3060
common_voice_fa_41588898.mp3	4500
common_voice_fa_41627430.mp3	3024
common_voice_fa_41507897.mp3	4644
common_voice_fa_41700171.mp3	2880
common_voice_fa_41520433.mp3	6840
common_voice_fa_41505172.mp3	3528
common_voice_fa_41704285.mp3	5688
common_voice_fa_41595983.mp3	4896
common_voice_fa_41420435.mp3	2628
common_voice_fa_41511519.mp3	2916
common_voice_fa_41655671.mp3	6300
common_voice_fa_41805910.mp3	2484
common_voice_fa_41512387.mp3	3204
common_voice_fa_41508059.mp3	2952
common_voice_fa_41820314.mp3	3348
common_voice_fa_41504647.mp3	3240
common_voice_fa_41509938.mp3	4248
common_voice_fa_41601503.mp3	3132
common_voice_fa_41505391.mp3	3636
common_voice_fa_41680155.mp3	6192
common_voice_fa_41820364.mp3	3276
common_voice_fa_41675073.mp3	3024
common_voice_fa_41420489.mp3	3888
common_voice_fa_41602509.mp3	3456
common_voice_fa_41826269.mp3	2556
common_voice_fa_41603372.mp3	2556
common_voice_fa_41517038.mp3	5040
common_voice_fa_41420501.mp3	2988
common_voice_fa_41527986.mp3	5400
common_voice_fa_41551044.mp3	5580
common_voice_fa_41480296.mp3	5328
common_voice_fa_41655586.mp3	4068
common_voice_fa_41510569.mp3	4212
common_voice_fa_41615121.mp3	2736
common_voice_fa_41599652.mp3	4752
common_voice_fa_41588891.mp3	4968
common_voice_fa_41510737.mp3	2844
common_voice_fa_41512745.mp3	4392
common_voice_fa_41507085.mp3	2880
common_voice_fa_41511240.mp3	2808
common_voice_fa_41717838.mp3	2700
common_voice_fa_41504829.mp3	2772
common_voice_fa_41506039.mp3	3132
common_voice_fa_41505569.mp3	2196
common_voice_fa_41665582.mp3	2556
common_voice_fa_41510785.mp3	3852
common_voice_fa_41603413.mp3	2376
common_voice_fa_41679764.mp3	3960
common_voice_fa_41510090.mp3	2988
common_voice_fa_41507657.mp3	4932
common_voice_fa_41599527.mp3	3096
common_voice_fa_41507727.mp3	2736
common_voice_fa_41699429.mp3	2808
common_voice_fa_41615006.mp3	2700
common_voice_fa_41505165.mp3	3060
common_voice_fa_41511438.mp3	2592
common_voice_fa_41517042.mp3	3780
common_voice_fa_41504642.mp3	3312
common_voice_fa_41520435.mp3	3456
common_voice_fa_41602894.mp3	4536
common_voice_fa_41622277.mp3	3420
common_voice_fa_41510087.mp3	2916
common_voice_fa_41507659.mp3	3852
common_voice_fa_41643234.mp3	3816
common_voice_fa_41520418.mp3	4572
common_voice_fa_41480229.mp3	1044
common_voice_fa_41665583.mp3	2880
common_voice_fa_41507699.mp3	3564
common_voice_fa_41648765.mp3	3420
common_voice_fa_41603426.mp3	3168
common_voice_fa_41511559.mp3	4428
common_voice_fa_41716409.mp3	2196
common_voice_fa_41504687.mp3	1764
common_voice_fa_41504802.mp3	2376
common_voice_fa_41507716.mp3	2268
common_voice_fa_41612520.mp3	3456
common_voice_fa_41612488.mp3	3060
common_voice_fa_41673329.mp3	2808
common_voice_fa_41504940.mp3	3600
common_voice_fa_41602835.mp3	5040
common_voice_fa_41795247.mp3	2088
common_voice_fa_41507726.mp3	6264
common_voice_fa_41627483.mp3	4284
common_voice_fa_41512201.mp3	2412
common_voice_fa_41551035.mp3	3888
common_voice_fa_41512372.mp3	3132
common_voice_fa_41507488.mp3	2664
common_voice_fa_41633058.mp3	6804
common_voice_fa_41505104.mp3	5544
common_voice_fa_41690094.mp3	3960
common_voice_fa_41614984.mp3	3096
common_voice_fa_41517033.mp3	5580
common_voice_fa_41505399.mp3	2556
common_voice_fa_41699297.mp3	4608
common_voice_fa_41795293.mp3	2448
common_voice_fa_41505357.mp3	3420
common_voice_fa_41511803.mp3	2628
common_voice_fa_41510051.mp3	3960
common_voice_fa_41795288.mp3	2124
common_voice_fa_41587702.mp3	3168
common_voice_fa_41519052.mp3	3708
common_voice_fa_41659426.mp3	5004
common_voice_fa_41614912.mp3	2988
common_voice_fa_41517021.mp3	5148
common_voice_fa_41516903.mp3	2844
common_voice_fa_41716358.mp3	2304
common_voice_fa_41659472.mp3	4428
common_voice_fa_41679793.mp3	3708
common_voice_fa_41602877.mp3	3780
common_voice_fa_41511555.mp3	2196
common_voice_fa_41519056.mp3	3888
common_voice_fa_41570283.mp3	3852
common_voice_fa_41505293.mp3	3060
common_voice_fa_41507685.mp3	5400
common_voice_fa_41690079.mp3	3708
common_voice_fa_41627219.mp3	3636
common_voice_fa_41516991.mp3	5184
common_voice_fa_41550960.mp3	3096
common_voice_fa_41551183.mp3	3096
common_voice_fa_41512210.mp3	2736
common_voice_fa_41504599.mp3	5112
common_voice_fa_41504789.mp3	3060
common_voice_fa_41504494.mp3	4284
common_voice_fa_41624235.mp3	2376
common_voice_fa_41551223.mp3	2052
common_voice_fa_41505926.mp3	3600
common_voice_fa_41570285.mp3	2340
common_voice_fa_41636333.mp3	2376
common_voice_fa_41681468.mp3	3420
common_voice_fa_41595542.mp3	2520
common_voice_fa_41507281.mp3	2556
common_voice_fa_41832954.mp3	4500
common_voice_fa_41595531.mp3	3636
common_voice_fa_41363167.mp3	5184
common_voice_fa_41508017.mp3	3096
common_voice_fa_41599642.mp3	2052
common_voice_fa_41612621.mp3	4176
common_voice_fa_41612457.mp3	3060
common_voice_fa_41516985.mp3	3168
common_voice_fa_41611928.mp3	3996
common_voice_fa_41622560.mp3	3888
common_voice_fa_41505332.mp3	2016
common_voice_fa_41615156.mp3	3600
common_voice_fa_41633499.mp3	2376
common_voice_fa_41507466.mp3	3204
common_voice_fa_41505103.mp3	3636
common_voice_fa_41679679.mp3	5940
common_voice_fa_41549510.mp3	3348
common_voice_fa_41504977.mp3	4212
common_voice_fa_41649380.mp3	2340
common_voice_fa_41505629.mp3	2952
common_voice_fa_41511415.mp3	3312
common_voice_fa_41551078.mp3	2304
common_voice_fa_41603410.mp3	1980
common_voice_fa_41612641.mp3	2556
common_voice_fa_41876304.mp3	2268
common_voice_fa_41602836.mp3	3096
common_voice_fa_41519054.mp3	3060
common_voice_fa_41659424.mp3	3312
common_voice_fa_41516904.mp3	3816
common_voice_fa_41511245.mp3	3636
common_voice_fa_41636354.mp3	3924
common_voice_fa_41505594.mp3	2340
common_voice_fa_41716382.mp3	2664
common_voice_fa_41505071.mp3	2736
common_voice_fa_41700138.mp3	4392
common_voice_fa_41507508.mp3	3564
common_voice_fa_41505477.mp3	3204
common_voice_fa_41700165.mp3	4932
common_voice_fa_41505457.mp3	3708
common_voice_fa_41595997.mp3	4248
common_voice_fa_41681422.mp3	4644
common_voice_fa_41505536.mp3	2736
common_voice_fa_41484381.mp3	3708
common_voice_fa_41507833.mp3	2628
common_voice_fa_41505187.mp3	2628
common_voice_fa_41505358.mp3	3060
common_voice_fa_41612608.mp3	2628
common_voice_fa_41504713.mp3	3960
common_voice_fa_41505285.mp3	3492
common_voice_fa_41507184.mp3	2592
common_voice_fa_41507520.mp3	2124
common_voice_fa_41434251.mp3	5616
common_voice_fa_41736223.mp3	5940
common_voice_fa_41551225.mp3	2736
common_voice_fa_41622218.mp3	2592
common_voice_fa_41612322.mp3	2700
common_voice_fa_41504663.mp3	1260
common_voice_fa_41504822.mp3	2772
common_voice_fa_41507421.mp3	5616
common_voice_fa_41612364.mp3	3276
common_voice_fa_41595973.mp3	3780
common_voice_fa_41505023.mp3	2592
common_voice_fa_41820337.mp3	2700
common_voice_fa_41627631.mp3	2700
common_voice_fa_41517019.mp3	7092
common_voice_fa_41587738.mp3	2016
common_voice_fa_41601495.mp3	6516
common_voice_fa_41507564.mp3	6084
common_voice_fa_41614921.mp3	1836
common_voice_fa_41504562.mp3	1980
common_voice_fa_41680176.mp3	3096
common_voice_fa_41612583.mp3	1728
common_voice_fa_41511524.mp3	5112
common_voice_fa_41507566.mp3	2628
common_voice_fa_41627221.mp3	3348
common_voice_fa_41505081.mp3	2664
common_voice_fa_41507904.mp3	2556
common_voice_fa_41820352.mp3	2340
common_voice_fa_41877297.mp3	7200
common_voice_fa_41795283.mp3	2268
common_voice_fa_41587754.mp3	2556
common_voice_fa_41504629.mp3	2376
common_voice_fa_41700158.mp3	5580
common_voice_fa_41636368.mp3	3852
common_voice_fa_41603363.mp3	2736
common_voice_fa_41505480.mp3	1800
common_voice_fa_41820310.mp3	1980
common_voice_fa_41673403.mp3	3816
common_voice_fa_41517032.mp3	2268
common_voice_fa_41506077.mp3	2448
common_voice_fa_41520501.mp3	4644
common_voice_fa_41507643.mp3	2412
common_voice_fa_41434245.mp3	4176
common_voice_fa_41420463.mp3	2232
common_voice_fa_41511483.mp3	3600
common_voice_fa_41504680.mp3	3780
common_voice_fa_41700179.mp3	2484
common_voice_fa_41820378.mp3	1980
common_voice_fa_41505279.mp3	1764
common_voice_fa_41507493.mp3	3420
common_voice_fa_41505157.mp3	4644
common_voice_fa_41665594.mp3	4248
common_voice_fa_41512289.mp3	3708
common_voice_fa_41655646.mp3	4968
common_voice_fa_41507681.mp3	4284
common_voice_fa_41612679.mp3	3348
common_voice_fa_41680259.mp3	3384
common_voice_fa_41505618.mp3	2196
common_voice_fa_41506083.mp3	2592
common_voice_fa_41505380.mp3	3492
common_voice_fa_41612503.mp3	2808
common_voice_fa_41700187.mp3	4860
common_voice_fa_41822555.mp3	2592
common_voice_fa_41612405.mp3	1728
common_voice_fa_41480317.mp3	1152
common_voice_fa_41479537.mp3	3420
common_voice_fa_41633048.mp3	5940
common_voice_fa_41602844.mp3	2448
common_voice_fa_41505246.mp3	2196
common_voice_fa_41716384.mp3	2124
common_voice_fa_41550987.mp3	3708
common_voice_fa_41505526.mp3	3672
common_voice_fa_41612363.mp3	2160
common_voice_fa_41504671.mp3	2160
common_voice_fa_41504649.mp3	5004
common_voice_fa_41588858.mp3	2160
common_voice_fa_41507185.mp3	3096
common_voice_fa_41507900.mp3	3564
common_voice_fa_41520386.mp3	5940
common_voice_fa_41612418.mp3	3096
common_voice_fa_41704269.mp3	5688
common_voice_fa_41512309.mp3	5328
common_voice_fa_41551046.mp3	3060
common_voice_fa_41517050.mp3	7056
common_voice_fa_41517054.mp3	4680
common_voice_fa_41595544.mp3	4068
common_voice_fa_41691393.mp3	3780
common_voice_fa_41509971.mp3	5580
common_voice_fa_41877535.mp3	2016
common_voice_fa_41510726.mp3	3564
common_voice_fa_41508023.mp3	2232
common_voice_fa_41795308.mp3	2592
common_voice_fa_41680380.mp3	4752
common_voice_fa_41716350.mp3	2628
common_voice_fa_41504667.mp3	2808
common_voice_fa_41635896.mp3	4068
common_voice_fa_41504716.mp3	3204
common_voice_fa_41551126.mp3	4788
common_voice_fa_41549480.mp3	2988
common_voice_fa_41505510.mp3	2700
common_voice_fa_41512741.mp3	4572
common_voice_fa_41504690.mp3	1836
common_voice_fa_41569375.mp3	3564
common_voice_fa_41504569.mp3	3996
common_voice_fa_41603325.mp3	3456
common_voice_fa_41511537.mp3	2736
common_voice_fa_41504579.mp3	1584
common_voice_fa_41509964.mp3	3780
common_voice_fa_41520485.mp3	2196
common_voice_fa_41588864.mp3	3636
common_voice_fa_41549481.mp3	4932
common_voice_fa_41551222.mp3	3672
common_voice_fa_41512299.mp3	1656
common_voice_fa_41504490.mp3	1512
common_voice_fa_41507874.mp3	3708
common_voice_fa_41612423.mp3	4356
common_voice_fa_41649389.mp3	3528
common_voice_fa_41474835.mp3	1692
common_voice_fa_41624117.mp3	2700
common_voice_fa_41516965.mp3	6624
common_voice_fa_41510803.mp3	2556
common_voice_fa_41679653.mp3	3384
common_voice_fa_41813402.mp3	2736
common_voice_fa_41605505.mp3	6156
common_voice_fa_41700170.mp3	4572
common_voice_fa_41601506.mp3	5364
common_voice_fa_41504590.mp3	2952
common_voice_fa_41512215.mp3	2592
common_voice_fa_41504631.mp3	3672
common_voice_fa_41690090.mp3	2916
common_voice_fa_41549495.mp3	2520
common_voice_fa_41507451.mp3	6696
common_voice_fa_41505504.mp3	2628
common_voice_fa_41507629.mp3	2412
common_voice_fa_41614960.mp3	3060
common_voice_fa_41480261.mp3	1584
common_voice_fa_41520465.mp3	3060
common_voice_fa_41512401.mp3	7128
common_voice_fa_41602857.mp3	3348
common_voice_fa_41505911.mp3	2196
common_voice_fa_41680132.mp3	2520
common_voice_fa_41551122.mp3	2988
common_voice_fa_41588867.mp3	3636
common_voice_fa_41612239.mp3	3672
common_voice_fa_41635775.mp3	8100
common_voice_fa_41599648.mp3	1980
common_voice_fa_41601530.mp3	3780
common_voice_fa_41551201.mp3	4176
common_voice_fa_41504643.mp3	2916
common_voice_fa_41673365.mp3	2556
common_voice_fa_41508062.mp3	2916
common_voice_fa_41716332.mp3	1980
common_voice_fa_41691407.mp3	4320
common_voice_fa_41602896.mp3	1800
common_voice_fa_41612312.mp3	3888
common_voice_fa_41605512.mp3	3420
common_voice_fa_41507985.mp3	5868
common_voice_fa_41527992.mp3	3816
common_voice_fa_41863253.mp3	3600
common_voice_fa_41588836.mp3	2628
common_voice_fa_41636335.mp3	4032
common_voice_fa_41506009.mp3	3024
common_voice_fa_41508448.mp3	4248
common_voice_fa_41601494.mp3	4392
common_voice_fa_41517044.mp3	2772
common_voice_fa_41507936.mp3	4392
common_voice_fa_41505112.mp3	4248
common_voice_fa_41673336.mp3	4860
common_voice_fa_41507919.mp3	3060
common_voice_fa_41627228.mp3	3456
common_voice_fa_41603416.mp3	2628
common_voice_fa_41681445.mp3	3060
common_voice_fa_41877293.mp3	6300
common_voice_fa_41504601.mp3	4644
common_voice_fa_41614978.mp3	2268
common_voice_fa_41614945.mp3	4860
common_voice_fa_41504646.mp3	4824
common_voice_fa_41506086.mp3	3744
common_voice_fa_41621620.mp3	5004
common_voice_fa_41598943.mp3	3276
common_voice_fa_41505834.mp3	3096
common_voice_fa_41679193.mp3	6228
common_voice_fa_41511789.mp3	2304
common_voice_fa_41655648.mp3	4500
common_voice_fa_41691382.mp3	3060
common_voice_fa_41420461.mp3	2340
common_voice_fa_41519059.mp3	3060
common_voice_fa_41548473.mp3	5148
common_voice_fa_41363210.mp3	1980
common_voice_fa_41612487.mp3	2268
common_voice_fa_41624225.mp3	2664
common_voice_fa_41794710.mp3	2376
common_voice_fa_41795232.mp3	2772
common_voice_fa_41614972.mp3	3276
common_voice_fa_41648763.mp3	3528
common_voice_fa_41690084.mp3	4752
common_voice_fa_41505440.mp3	3240
common_voice_fa_41505404.mp3	2700
common_voice_fa_41504618.mp3	2520
common_voice_fa_41507214.mp3	4500
common_voice_fa_41507562.mp3	2340
common_voice_fa_41507786.mp3	4104
common_voice_fa_41504732.mp3	3240
common_voice_fa_41611927.mp3	6804
common_voice_fa_41603350.mp3	4680
common_voice_fa_41512385.mp3	3780
common_voice_fa_41645637.mp3	2736
common_voice_fa_41614923.mp3	2448
common_voice_fa_41820299.mp3	4176
common_voice_fa_41506034.mp3	3312
common_voice_fa_41507937.mp3	3096
common_voice_fa_41507071.mp3	5976
common_voice_fa_41511556.mp3	2736
common_voice_fa_41505189.mp3	2304
common_voice_fa_41691372.mp3	3456
common_voice_fa_41507171.mp3	5220
common_voice_fa_41681429.mp3	4104
common_voice_fa_41504445.mp3	1584
common_voice_fa_41588851.mp3	3348
common_voice_fa_41504473.mp3	3744
common_voice_fa_41505191.mp3	3024
common_voice_fa_41679390.mp3	3996
common_voice_fa_41549490.mp3	2808
common_voice_fa_41570280.mp3	2736
common_voice_fa_41505529.mp3	2160
common_voice_fa_41615865.mp3	3096
common_voice_fa_41679713.mp3	3744
common_voice_fa_41517012.mp3	3960
common_voice_fa_41505041.mp3	2412
common_voice_fa_41603890.mp3	3888
common_voice_fa_41643294.mp3	1764
common_voice_fa_41505318.mp3	2124
common_voice_fa_41363191.mp3	3600
common_voice_fa_41643248.mp3	4464
common_voice_fa_41614991.mp3	3528
common_voice_fa_41681448.mp3	5400
common_voice_fa_41612344.mp3	3708
common_voice_fa_41520482.mp3	5868
common_voice_fa_41527990.mp3	2340
common_voice_fa_41520466.mp3	3204
common_voice_fa_41507642.mp3	1980
common_voice_fa_41510076.mp3	4500
common_voice_fa_41551032.mp3	2808
common_voice_fa_41551200.mp3	2844
common_voice_fa_41679664.mp3	2268
common_voice_fa_41591615.mp3	2448
common_voice_fa_41504560.mp3	2088
common_voice_fa_41589051.mp3	2520
common_voice_fa_41550943.mp3	3168
common_voice_fa_41716349.mp3	2448
common_voice_fa_41679848.mp3	4104
common_voice_fa_41680167.mp3	4428
common_voice_fa_41507958.mp3	2916
common_voice_fa_41704315.mp3	3276
common_voice_fa_41589130.mp3	2196
common_voice_fa_41602890.mp3	1980
common_voice_fa_41673327.mp3	2556
common_voice_fa_41504666.mp3	2520
common_voice_fa_41510031.mp3	3240
common_voice_fa_41589048.mp3	3420
common_voice_fa_41627224.mp3	2952
common_voice_fa_41658716.mp3	5508
common_voice_fa_41512295.mp3	3420
common_voice_fa_41475686.mp3	3276
common_voice_fa_41680154.mp3	4392
common_voice_fa_41795234.mp3	3204
common_voice_fa_41505461.mp3	1584
common_voice_fa_41598960.mp3	3240
common_voice_fa_41691391.mp3	3240
common_voice_fa_41614989.mp3	3528
common_voice_fa_41527999.mp3	2376
common_voice_fa_41512711.mp3	4068
common_voice_fa_41508068.mp3	2592
common_voice_fa_41517034.mp3	5436
common_voice_fa_41505507.mp3	3384
common_voice_fa_41505058.mp3	4932
common_voice_fa_41602517.mp3	2520
common_voice_fa_41507873.mp3	2340
common_voice_fa_41595495.mp3	4680
common_voice_fa_41680273.mp3	4140
common_voice_fa_41603406.mp3	3276
common_voice_fa_41601496.mp3	3132
common_voice_fa_41510697.mp3	5580
common_voice_fa_41504464.mp3	3060
common_voice_fa_41820294.mp3	1836
common_voice_fa_41643310.mp3	3672
common_voice_fa_41505244.mp3	2160
common_voice_fa_41507809.mp3	3564
common_voice_fa_41505264.mp3	2160
common_voice_fa_41636339.mp3	5400
common_voice_fa_41643235.mp3	2016
common_voice_fa_41509996.mp3	3996
common_voice_fa_41504497.mp3	1476
common_voice_fa_41512709.mp3	5112
common_voice_fa_41612233.mp3	5400
common_voice_fa_41612351.mp3	3636
common_voice_fa_41512229.mp3	1800
common_voice_fa_41363223.mp3	3564
common_voice_fa_41507570.mp3	4608
common_voice_fa_41504608.mp3	3744
common_voice_fa_41508016.mp3	5760
common_voice_fa_41505220.mp3	2916
common_voice_fa_41612236.mp3	5724
common_voice_fa_41511237.mp3	2880
common_voice_fa_41550833.mp3	3816
common_voice_fa_41505576.mp3	2628
common_voice_fa_41624164.mp3	5328
common_voice_fa_41602869.mp3	3528
common_voice_fa_41510016.mp3	4176
common_voice_fa_41507696.mp3	2664
common_voice_fa_41599535.mp3	3780
common_voice_fa_41504607.mp3	3024
common_voice_fa_41612443.mp3	4608
common_voice_fa_41507213.mp3	1944
common_voice_fa_41512373.mp3	4284
common_voice_fa_41505007.mp3	2232
common_voice_fa_41550976.mp3	1764
common_voice_fa_41511455.mp3	3276
common_voice_fa_41512318.mp3	1944
common_voice_fa_41505092.mp3	3168
common_voice_fa_41516942.mp3	4284
common_voice_fa_41611905.mp3	3528
common_voice_fa_41680359.mp3	5076
common_voice_fa_41551030.mp3	2880
common_voice_fa_41504660.mp3	2376
common_voice_fa_41635818.mp3	2340
common_voice_fa_41716408.mp3	2088
common_voice_fa_41603412.mp3	3816
common_voice_fa_41505422.mp3	3744
common_voice_fa_41527985.mp3	2772
common_voice_fa_41627537.mp3	3672
common_voice_fa_41716353.mp3	6156
common_voice_fa_41520478.mp3	4860
common_voice_fa_41505077.mp3	3996
common_voice_fa_41505298.mp3	2556
common_voice_fa_41516988.mp3	4392
common_voice_fa_41510091.mp3	3600
common_voice_fa_41704103.mp3	2988
common_voice_fa_41505306.mp3	2196
common_voice_fa_41510753.mp3	3204
common_voice_fa_41636360.mp3	2592
common_voice_fa_41479523.mp3	2664
common_voice_fa_41659443.mp3	7164
common_voice_fa_41550909.mp3	3924
common_voice_fa_41505322.mp3	3852
common_voice_fa_41505389.mp3	3780
common_voice_fa_41826265.mp3	2376
common_voice_fa_41633075.mp3	5292
common_voice_fa_41505346.mp3	2592
common_voice_fa_41602842.mp3	3456
common_voice_fa_41588936.mp3	3276
common_voice_fa_41505276.mp3	2700
