clip	duration[ms]
common_voice_fa_41041977.mp3	4788
common_voice_fa_40882086.mp3	1116
common_voice_fa_41066575.mp3	3168
common_voice_fa_41052578.mp3	2700
common_voice_fa_40885703.mp3	4500
common_voice_fa_40920239.mp3	2772
common_voice_fa_41214992.mp3	5112
common_voice_fa_41092514.mp3	5940
common_voice_fa_40921193.mp3	2916
common_voice_fa_41209367.mp3	2808
common_voice_fa_41091248.mp3	3168
common_voice_fa_41066635.mp3	2736
common_voice_fa_40886869.mp3	2880
common_voice_fa_41066663.mp3	2124
common_voice_fa_40882111.mp3	2376
common_voice_fa_41066578.mp3	3168
common_voice_fa_41225993.mp3	3996
common_voice_fa_41066644.mp3	3024
common_voice_fa_40882098.mp3	1944
common_voice_fa_41091280.mp3	4680
common_voice_fa_41214996.mp3	3564
common_voice_fa_41096806.mp3	3060
common_voice_fa_41024271.mp3	1872
common_voice_fa_40974533.mp3	5148
common_voice_fa_40882126.mp3	1332
common_voice_fa_41041940.mp3	3168
common_voice_fa_40974552.mp3	4284
common_voice_fa_41197015.mp3	2376
common_voice_fa_40997450.mp3	4932
common_voice_fa_40885697.mp3	5616
common_voice_fa_41024249.mp3	5328
common_voice_fa_40886867.mp3	2484
common_voice_fa_40885696.mp3	2736
common_voice_fa_40920234.mp3	5760
common_voice_fa_41196996.mp3	2736
common_voice_fa_40885381.mp3	7056
common_voice_fa_40886895.mp3	2340
common_voice_fa_40962850.mp3	3492
common_voice_fa_41226195.mp3	2376
common_voice_fa_40967111.mp3	4500
common_voice_fa_40885383.mp3	4428
common_voice_fa_41041947.mp3	5688
common_voice_fa_41209362.mp3	3312
common_voice_fa_41203855.mp3	3492
common_voice_fa_41066592.mp3	2916
common_voice_fa_40895312.mp3	4248
common_voice_fa_41042750.mp3	4860
common_voice_fa_41215008.mp3	4644
common_voice_fa_41066615.mp3	2844
common_voice_fa_41066602.mp3	2304
common_voice_fa_40974538.mp3	5040
common_voice_fa_40961159.mp3	2556
common_voice_fa_40882124.mp3	2556
common_voice_fa_40885680.mp3	3708
common_voice_fa_40921207.mp3	3384
common_voice_fa_41091259.mp3	4536
common_voice_fa_40885693.mp3	5328
common_voice_fa_40882060.mp3	5652
common_voice_fa_41226036.mp3	1908
common_voice_fa_40882085.mp3	3744
common_voice_fa_41225979.mp3	6624
common_voice_fa_40885707.mp3	3168
common_voice_fa_41092515.mp3	2952
common_voice_fa_41197016.mp3	4068
common_voice_fa_41092509.mp3	3240
common_voice_fa_40921194.mp3	2592
common_voice_fa_41226033.mp3	2340
common_voice_fa_41214995.mp3	2736
common_voice_fa_40885694.mp3	7200
common_voice_fa_41226226.mp3	1800
common_voice_fa_41226045.mp3	2160
common_voice_fa_40974528.mp3	6552
common_voice_fa_41066579.mp3	3708
common_voice_fa_40882101.mp3	5220
common_voice_fa_40997457.mp3	4536
common_voice_fa_41226190.mp3	3852
common_voice_fa_41066599.mp3	5868
common_voice_fa_40997444.mp3	4392
common_voice_fa_41052586.mp3	3276
common_voice_fa_40886902.mp3	3564
common_voice_fa_40974530.mp3	6480
common_voice_fa_41088888.mp3	6552
common_voice_fa_41066587.mp3	2376
common_voice_fa_40974537.mp3	5508
common_voice_fa_41226223.mp3	2052
common_voice_fa_41226242.mp3	3456
common_voice_fa_41091258.mp3	3168
common_voice_fa_41037990.mp3	3132
common_voice_fa_41226241.mp3	2052
common_voice_fa_40882097.mp3	3564
common_voice_fa_41040012.mp3	3708
common_voice_fa_41209359.mp3	5328
common_voice_fa_40961156.mp3	3456
common_voice_fa_41091268.mp3	5940
common_voice_fa_41066634.mp3	3348
common_voice_fa_41225994.mp3	5544
common_voice_fa_40997456.mp3	4896
common_voice_fa_40882059.mp3	2700
common_voice_fa_40886868.mp3	6696
common_voice_fa_40920236.mp3	3024
common_voice_fa_40921197.mp3	3204
common_voice_fa_40974541.mp3	5004
common_voice_fa_41024224.mp3	3168
common_voice_fa_41226191.mp3	2808
common_voice_fa_41092506.mp3	3636
common_voice_fa_41024244.mp3	3096
common_voice_fa_41066650.mp3	3276
common_voice_fa_41096787.mp3	3060
common_voice_fa_41041811.mp3	5508
common_voice_fa_41226003.mp3	4356
common_voice_fa_40885726.mp3	3636
common_voice_fa_41226239.mp3	1980
common_voice_fa_40882056.mp3	2376
common_voice_fa_41203854.mp3	2088
common_voice_fa_41096805.mp3	1836
common_voice_fa_41066618.mp3	2268
common_voice_fa_41226212.mp3	2268
common_voice_fa_41096812.mp3	2520
common_voice_fa_41024267.mp3	3204
common_voice_fa_40882393.mp3	7380
common_voice_fa_41066590.mp3	4212
common_voice_fa_40997440.mp3	2376
common_voice_fa_41066630.mp3	3780
common_voice_fa_41092518.mp3	3816
common_voice_fa_41024261.mp3	5184
common_voice_fa_41096801.mp3	3780
common_voice_fa_41226159.mp3	2196
common_voice_fa_41024227.mp3	2088
common_voice_fa_41066657.mp3	1764
common_voice_fa_41226231.mp3	3708
common_voice_fa_41066591.mp3	5076
common_voice_fa_40921209.mp3	3204
common_voice_fa_41042752.mp3	6588
common_voice_fa_40921189.mp3	2412
common_voice_fa_41066658.mp3	2124
common_voice_fa_41197347.mp3	3492
common_voice_fa_40886905.mp3	4500
common_voice_fa_40974544.mp3	4680
common_voice_fa_41091239.mp3	2520
common_voice_fa_41197348.mp3	2808
common_voice_fa_40962846.mp3	1872
common_voice_fa_41214999.mp3	5760
common_voice_fa_41196984.mp3	2808
common_voice_fa_40886896.mp3	4068
common_voice_fa_41203856.mp3	3312
common_voice_fa_41091253.mp3	3888
common_voice_fa_41091244.mp3	2196
common_voice_fa_41226258.mp3	3744
common_voice_fa_40961150.mp3	2736
common_voice_fa_41226083.mp3	2088
common_voice_fa_41066594.mp3	2484
common_voice_fa_40895311.mp3	4428
common_voice_fa_41040089.mp3	4356
common_voice_fa_40920241.mp3	4320
common_voice_fa_41041808.mp3	6156
common_voice_fa_41197350.mp3	2304
common_voice_fa_41196986.mp3	3060
common_voice_fa_41226238.mp3	3348
common_voice_fa_41091247.mp3	2736
common_voice_fa_41066651.mp3	2160
common_voice_fa_41091289.mp3	4248
common_voice_fa_41066653.mp3	2232
common_voice_fa_40921187.mp3	2376
common_voice_fa_40895334.mp3	3600
common_voice_fa_41024255.mp3	4284
common_voice_fa_40885700.mp3	2808
common_voice_fa_41209355.mp3	3852
common_voice_fa_41226172.mp3	3636
common_voice_fa_41024265.mp3	3384
common_voice_fa_40895323.mp3	3960
common_voice_fa_41024282.mp3	2376
common_voice_fa_41091285.mp3	3168
common_voice_fa_40885384.mp3	4356
common_voice_fa_40882100.mp3	3060
common_voice_fa_40962847.mp3	4428
common_voice_fa_41091252.mp3	2880
common_voice_fa_41042756.mp3	4068
common_voice_fa_41024237.mp3	3708
common_voice_fa_41214997.mp3	2808
common_voice_fa_41136256.mp3	5508
common_voice_fa_41226085.mp3	2448
common_voice_fa_41226229.mp3	3708
common_voice_fa_41008007.mp3	2556
common_voice_fa_41092512.mp3	7776
common_voice_fa_41226032.mp3	2628
common_voice_fa_41024225.mp3	2592
common_voice_fa_41066586.mp3	3564
